Source,Target,Weight
SHEVLIN H,MILLER G,1
SRIPADA C,MILLER G,1
VELMANS M,MILLER G,1
DA ROSA TLCP,MILLER I,1
DORATO M,MILLER I,1
HAUSER K,MILLER I,1
HOERL C,MILLER I,1
KENAAN H,MILLER I,1
LARRABEE MJ,MILLER I,1
MAGRI E,MILLER I,1
NEGRETTO E,MILLER I,1
PALMIERI P,MILLER I,1
POWER SE,MILLER I,1
RASHBROOK O,MILLER I,1
SIEROKA N,MILLER I,1
TIESZEN R,MILLER I,1
WALSH PJ,MILLER I,1
YOSHIMI J,MILLER I,1
AREL J,MILLER J,1
ARVIDSON PS,MILLER J,1
BLUM A,MILLER J,1
BROWN MW,MILLER J,1
CARACCIOLO E,MILLER J,1
CORRINGTON RS,MILLER J,1
DA SILVA JJ,MILLER J,1
FARENNIKOVA A,MILLER J,1
FEYAERTS J,MILLER J,1
GILDERSLEEVE M,MILLER J,1
GUILHERMINO DP,MILLER J,1
HOY DC,MILLER J,1
IERNA C,MILLER J,1
KRAUSE JT,MILLER J,1
KUHN R,MILLER J,1
LEADER D,MILLER J,1
MORAN D,MILLER J,1
NOVELLA EJ,MILLER J,1
O'CONNOR P,MILLER J,1
PACHERIE E,MILLER J,1
POZZONI I,MILLER J,1
ROSE M,MILLER J,1
SASS L,MILLER J,1
SASS LA,MILLER J,1
SUSSMAN H,MILLER J,1
TIESZEN R,MILLER J,1
WOELERT P,MILLER J,1
DRAKE N,MILLER K,1
MILLER K,MILLER K,1
ARANGO A,MILLER M,1
CLARK WL,MILLER M,1
DE SANTIS D,MILLER M,1
LAUER C,MILLER M,1
SANTOS AC,MILLER M,1
HARTIMO M,MILLER P,2
HIMANKA J,MILLER P,2
SCHREINER CS,MILLER P,1
LOORITS K,MILLER S,1
RASHEED S,MILLER S,1
RUIZ-MIRAZO K,MILLER S,1
ZOLLER D,MILLER S,1
ANSELL-PEARSON K,MILLER W,1
KEMP R,MILLER W,1
RAKHRA D,MILLER W,1
ALVIS JW,MILLGRAM E,1
THALOS M,MILLGRAM E,1
FERNANDEZ VELASCO P,MILLIERE R,1
GIRN M,MILLIERE R,1
MILLIERE R,MILLIERE R,1
BAYNE T,MILLIKAN R,2
CLARKE R,MILLIKAN R,1
ELPIDOROU A,MILLIKAN R,1
FERNANDEZ JR,MILLIKAN R,1
FISHER JC,MILLIKAN R,1
GOFF P,MILLIKAN R,3
HOERL C,MILLIKAN R,1
HOLMAN EL,MILLIKAN R,1
JANSEN J,MILLIKAN R,1
KRIEGEL U,MILLIKAN R,1
LANDY D,MILLIKAN R,1
LAVAZZA A,MILLIKAN R,1
LI ZW,MILLIKAN R,2
MARTINEZ M,MILLIKAN R,6
MENDELOVICI A,MILLIKAN R,1
PINEDA D,MILLIKAN R,1
PROSSER S,MILLIKAN R,1
RALEIGH T,MILLIKAN R,1
RUIZ PEG,MILLIKAN R,1
RUIZ-MIRAZO K,MILLIKAN R,1
RUMP J,MILLIKAN R,4
SALICE A,MILLIKAN R,1
SCHMID HB,MILLIKAN R,1
SCHWITZGEBEL E,MILLIKAN R,2
SUAREZ D,MILLIKAN R,1
TRAFFORD J,MILLIKAN R,1
WRATHALL MA,MILLIKAN R,1
XU YJ,MILLIKAN R,1
FORESTIER F,MILLON J,1
HOUSSET E,MILLON J,1
MASSELOT N,MILLON J,1
RICHIR M,MILLON J,1
VARELA PP,MILLON J,2
AL-SAJI A,MILLS C,2
BARBER M,MILLS C,1
ECKSTRAND N,MILLS C,2
GIRN M,MILLS C,1
HALL MC,MILLS C,1
JAIMA AR,MILLS C,1
ROUSSE BS,MILLS C,1
TAYLOR PC,MILLS C,1
YANCY G,MILLS C,2
CANNON B,MILLS J,1
CHIEREGHIN F,MILLS J,1
FINLAY L,MILLS J,1
MACDONALD M,MILLS J,1
RUSSON J,MILLS J,1
STEVENSON K,MILLS J,1
KRONSTED C,MILLS L,1
YABLOKOV A,MILLS L,1
SHANNON DE,MILLS P,1
WALKER K,MILLS P,1
GRACE VM,MILLS W,1
MARSH JL,MILLS W,1
BOURGET D,MILNER A,1
BUNDGAARD PF,MILNER A,1
GARDINER JB,MILNER A,1
GATZIA DE,MILNER A,1
LAASIK K,MILNER A,1
MADARY M,MILNER A,3
NANAY B,MILNER A,1
PANTANI M,MILNER A,1
PEREIRA F,MILNER A,1
RICHARDS B,MILNER A,1
ROROT W,MILNER A,1
SIMS A,MILNER A,1
WONG HY,MILNER A,2
CARMAN T,MILNER D,1
DOKIC J,MILNER D,1
GALLAGHER S,MILNER D,1
KRIEGEL U,MILNER D,1
SMITHIES D,MILNER D,1
TAYLOR JH,MILNER D,1
AROZAMENA A,MILNER J,2
MAURICE T,MILNER J,1
ANGEL L,MILTON J,1
CHRISTENSEN J,MILTON J,1
HAGGARD P,MILTON J,1
COLLINS A,MIN A,1
MIN AK,MIN A,1
BERTOLASO M,MINATI G,1
MINATI G,MINATI G,1
VITIELLO G,MINATI G,1
MAIORCA B,MINAZZI F,2
MINAZZI F,MINAZZI F,1
POZZONI I,MINAZZI F,1
VECCHIO MM,MINAZZI F,1
KUN W,MINDELL D,1
QAUROONI D,MINDELL D,1
CONILL J,MINGOL I,1
FORASTELLI F,MINGOL I,1
SAN MARTIN J,MINGOL I,1
CROWELL SG,MINK L,1
SEEMANN A,MINK L,1
SIMON ZB,MINK L,1
STEEVES HP,MINK L,1
AHO K,MINKOWSKI E,1
ARMEZZANI M,MINKOWSKI E,1
BERNINGER A,MINKOWSKI E,1
BIUSO AG,MINKOWSKI E,1
CAVALETTI F,MINKOWSKI E,1
CHIEREGHIN F,MINKOWSKI E,1
CHIMISSO C,MINKOWSKI E,1
CORMANN G,MINKOWSKI E,1
CUTTING J,MINKOWSKI E,1
DEPRAZ N,MINKOWSKI E,1
DOERR-ZEGERS O,MINKOWSKI E,1
FERNANDEZ AV,MINKOWSKI E,1
FIGUEIRA ML,MINKOWSKI E,1
FUCHS T,MINKOWSKI E,3
GIERSCH A,MINKOWSKI E,1
GOSETTI-FERENCEI JA,MINKOWSKI E,1
GRIFFERO T,MINKOWSKI E,2
GUNZEL S,MINKOWSKI E,1
HASSE J,MINKOWSKI E,1
HENRIKSEN MG,MINKOWSKI E,1
KRAUS A,MINKOWSKI E,1
KUSTERS W,MINKOWSKI E,2
KYSELO M,MINKOWSKI E,1
LOZANO AFV,MINKOWSKI E,1
MADEIRA L,MINKOWSKI E,1
MAURICE T,MINKOWSKI E,2
MICALI S,MINKOWSKI E,1
MOSKALEWICZ M,MINKOWSKI E,1
PRINTZLAU GA,MINKOWSKI E,1
RATCLIFFE M,MINKOWSKI E,1
SASS L,MINKOWSKI E,2
SASS LA,MINKOWSKI E,2
SHOLOKHOVA S,MINKOWSKI E,2
SIMMS EM,MINKOWSKI E,1
STANGHELLINI G,MINKOWSKI E,1
STEPHENSEN H,MINKOWSKI E,1
SUMMA M,MINKOWSKI E,1
TAMELINI MG,MINKOWSKI E,1
THOMA S,MINKOWSKI E,1
TROUBE S,MINKOWSKI E,2
TRUJILLO J,MINKOWSKI E,1
TYMAN S,MINKOWSKI E,1
VAN DUPPEN Z,MINKOWSKI E,6
VLASOVA OA,MINKOWSKI E,1
VYDRA A,MINKOWSKI E,1
YAHALOM J,MINKOWSKI E,1
ZAHAVI D,MINKOWSKI E,1
ALVES PMS,MINKOWSKI H,2
DALISSIER M,MINKOWSKI H,1
FEIST R,MINKOWSKI H,1
GRELLAND HH,MINKOWSKI H,1
SMART JJC,MINKOWSKI H,1
STANGHELLINI G,MINKOWSKI H,1
DE GURBERT GP,MINNELLI V,1
SHORES C,MINNELLI V,1
CHOKR NN,MINSKY M,1
HARLAN RM,MINSKY M,1
HEINZEL A,MINSKY M,1
MASIS J,MINSKY M,3
MURAWSKI R,MINSKY M,1
STEVENSON K,MINSKY M,1
XU YJ,MINSKY M,1
MINTKEN TE,MINTKEN T,2
BORDINI D,MIRAGLIA R,1
CAPPELLETTO C,MIRAGLIA R,1
SEPP HR,MIRAGLIA R,1
CHOLBI M,MISAK C,1
COOKE EF,MISAK C,1
DEHNEL P,MISAK C,1
KATZAV J,MISAK C,1
LEGG C,MISAK C,1
SHORT TL,MISAK C,3
BENBAJI H,MISCEVIC N,1
GEORGIOU AKA,MISCEVIC N,1
MISCEVIC N,MISCEVIC N,1
WILTSCHE HA,MISCEVIC N,1
CALENGE S,MISCH G,1
CIBULKA J,MISCH G,1
DE LERNER RRP,MISCH G,1
DEMMERLING C,MISCH G,1
GINEV D,MISCH G,2
HOFFMANN G,MISCH G,1
HUSSERL E,MISCH G,1
MORAN D,MISCH G,1
NELSON ES,MISCH G,2
ROESNER M,MISCH G,1
SMILJANIC D,MISCH G,2
SOBOLEVA ME,MISCH G,1
STEINBOCK AJ,MISCH G,1
THIEL C,MISCH G,1
VIGO AG,MISCH G,1
CHRISTENSEN J,MISGELD D,1
GJESDAL K,MISGELD D,1
ARAGONA M,MISHARA A,1
BELZEAUX R,MISHARA A,1
BORTOLOTTI L,MISHARA A,1
DE NIGRIS F,MISHARA A,1
FUCHS T,MISHARA A,1
GIERSCH A,MISHARA A,4
HAMM JA,MISHARA A,1
HENRIKSEN MG,MISHARA A,1
JOLA C,MISHARA A,1
KOZYREVA A,MISHARA A,1
MISHARA AL,MISHARA A,3
ONATE AM,MISHARA A,1
RATCLIFFE M,MISHARA A,1
RUIZ PEG,MISHARA A,1
SASS L,MISHARA A,2
SCHLIMME JE,MISHARA A,2
SLORS M,MISHARA A,1
SUMMA M,MISHARA A,1
TAMELINI MG,MISHARA A,1
TROUBE S,MISHARA A,1
MISKIEWICZ W,MISKIEWICZ W,1
PLOTKA W,MISKIEWICZ W,4
POKROPSKI M,MISKIEWICZ W,1
ROSINSKA Z,MISKIEWICZ W,1
STAITI A,MISKIEWICZ W,1
BASSO E,MISRAHI R,1
OLLAGNIER-BELDAME M,MISRAHI R,1
BABICH B,MITCHAM C,1
CHIAPPE AA,MITCHAM C,1
COECKELBERGH M,MITCHAM C,1
DE CARVALHO HBA,MITCHAM C,2
SULLINS JP,MITCHAM C,1
BERTORELLO A,MITCHELL A,1
CROSS DJS,MITCHELL A,1
ENGELLAND C,MITCHELL A,1
KISNER W,MITCHELL A,1
RAFFOUL F,MITCHELL A,1
SMITH SJ,MITCHELL A,1
STILWELL P,MITCHELL A,1
VALLEGA-NEU D,MITCHELL A,1
DORFLER T,MITCHELL D,1
FUCHS T,MITCHELL D,1
SUMMA M,MITCHELL D,1
ELLIS ML,MITCHELL J,1
GIBBS P,MITCHELL J,1
HOWARD P,MITCHELL J,1
MITCHELL J,MITCHELL J,1
ROELOFS L,MITCHELL J,1
ZAHAVI D,MITCHELL J,1
DE BRUIN LC,MITCHELL P,1
GINEV D,MITCHELL P,1
CANNON B,MITCHELL R,1
FERENCZ-FLATZ C,MITCHELL R,1
BERTOLASO M,MITCHELL S,1
CANNON B,MITCHELL S,2
DWYER D,MITCHELL S,1
ELPIDOROU A,MITCHELL S,1
KONG C,MITCHELL S,1
TOADVINE T,MITCHELL S,1
TRATTER AMD,MITCHELL S,2
FOWLER M,MITCHELL W,1
LANER I,MITCHELL W,1
LAZIC D,MITCHELL W,1
LIVADAS S,MITCHELL W,1
MORRIS M,MITCHELL W,2
PURGAR K,MITCHELL W,2
QUARANTA C,MITCHELL W,1
GONZALEZ A,MITHEN S,1
JURGENS UM,MITHEN S,1
SCHIAVIO A,MITHEN S,1
WILL F,MITHEN S,1
RAVIV O,MITRY J,1
SOBCHACK V,MITRY J,1
ANDREWS MF,MITSCHERLICH A,1
MOLDENHAUER B,MITSCHERLICH A,1
CALCAGNO A,MITSCHERLING J,1
GHIGI N,MITSCHERLING J,1
PLOTKA W,MITSCHERLING J,1
VIEIRA AJ,MITSCHERLING J,1
BOUCKAERT B,MITTELSTRASS J,1
FUNKE G,MITTELSTRASS J,1
LIEBSCH B,MITTELSTRASS J,1
SCHUHMANN K,MITTELSTRASS J,1
SOBOTKA M,MITTELSTRASS J,1
JURGENS UM,MIZRAHI M,1
WILKENFELD DA,MIZRAHI M,1
ALVAREZ JMD,MOCKEL C,1
ANTONUCCI E,MOCKEL C,1
BOSCH M,MOCKEL C,1
HEFFERNAN G,MOCKEL C,1
PETERSON KR,MOCKEL C,1
VON KALCKREUTH M,MOCKEL C,1
WUNSCH M,MOCKEL C,1
CALDWELL C,MODELL A,1
GOSETTI-FERENCEI JA,MODELL A,1
MACDONALD M,MODELL A,1
ILUNDAIN-AGURRUZA J,MOE V,1
TONER J,MOE V,1
D'AMBROSIO PJ,MOELLER H,2
ZHANG EY,MOELLER H,1
ZIPPEL N,MOELLER H,1
LIBONATI F,MOERMAN D,2
AL-SAJI A,MOHANTY C,1
GARRAU M,MOHANTY C,1
JAIMA AR,MOHANTY C,1
TRNKA JA,MOHANTY C,1
AGUIRRE-GARCIA JC,MOHANTY J,1
AINBINDER B,MOHANTY J,1
ALDEA AS,MOHANTY J,1
ALVAREZ JMD,MOHANTY J,1
BARROSO GLD,MOHANTY J,1
BEHNKE EA,MOHANTY J,3
BELL WP,MOHANTY J,1
BIANCHIN M,MOHANTY J,1
BLOSSER P,MOHANTY J,1
BOWER M,MOHANTY J,1
BRAGAGNOLO F,MOHANTY J,1
BRIEDIS M,MOHANTY J,1
BROWN MW,MOHANTY J,1
BYRNE T,MOHANTY J,2
CAI WJ,MOHANTY J,1
CANTO EM,MOHANTY J,1
CARACCIOLO E,MOHANTY J,1
CARUS AW,MOHANTY J,1
CHOI KS,MOHANTY J,1
CHUN CY,MOHANTY J,1
COSERU C,MOHANTY J,3
CROWELL SG,MOHANTY J,1
DA ROSA TLCP,MOHANTY J,1
DAHLSTROM DO,MOHANTY J,1
DE NIGRIS F,MOHANTY J,1
DIAZ E,MOHANTY J,1
DRUMMOND JJ,MOHANTY J,1
ELLISTON F,MOHANTY J,1
ELSBY C,MOHANTY J,1
FABBIANELLI F,MOHANTY J,1
FANG XH,MOHANTY J,1
FERENCZ-FLATZ C,MOHANTY J,2
FEYAERTS J,MOHANTY J,1
FISETTE D,MOHANTY J,1
GENIUIAS S,MOHANTY J,1
GIORGI A,MOHANTY J,1
GOKHALE PP,MOHANTY J,1
HART JG,MOHANTY J,2
HARVEY CW,MOHANTY J,1
HEFFERNAN G,MOHANTY J,2
HEINAMAA S,MOHANTY J,3
HOFFDING S,MOHANTY J,1
HOPP W,MOHANTY J,1
HUTCHESON P,MOHANTY J,1
INVERSO H,MOHANTY J,1
JANOUSEK H,MOHANTY J,1
JUNG HY,MOHANTY J,1
KATES JL,MOHANTY J,2
KELLY FJ,MOHANTY J,1
KISIEL T,MOHANTY J,1
KOHAK E,MOHANTY J,1
KOUKAL DR,MOHANTY J,2
KRETSCHEL V,MOHANTY J,3
KRYSZTOFIAK W,MOHANTY J,3
LAISH E,MOHANTY J,1
LARRABEE MJ,MOHANTY J,1
LEGHISSA G,MOHANTY J,1
LIU C,MOHANTY J,1
LUFT S,MOHANTY J,2
MALL RA,MOHANTY J,1
MCCLUSKEY FB,MOHANTY J,1
MCDANIEL K,MOHANTY J,1
MENDOZA-CANALES R,MOHANTY J,1
MISKIEWICZ W,MOHANTY J,1
MOELLER HG,MOHANTY J,1
MOHANTY JN,MOHANTY J,4
MORAN D,MOHANTY J,2
MURPHY RT,MOHANTY J,1
NELSON ES,MOHANTY J,1
NEMETH T,MOHANTY J,1
O'CONAILL D,MOHANTY J,1
OINAM B,MOHANTY J,1
OKSALA J,MOHANTY J,1
PIEKARSKI M,MOHANTY J,1
PIETERSMA H,MOHANTY J,1
PLOTKA W,MOHANTY J,6
RAJAN RS,MOHANTY J,1
RAMIREZ IQ,MOHANTY J,1
RICCI GR,MOHANTY J,7
RUIN H,MOHANTY J,1
RUMP J,MOHANTY J,1
RUMP JM,MOHANTY J,1
SACRINI M,MOHANTY J,3
SAENZ MCL,MOHANTY J,1
SAURY JM,MOHANTY J,1
SEEBOHM TM,MOHANTY J,1
SEIDLER MJ,MOHANTY J,1
SHEREDOS B,MOHANTY J,1
SIEROKA N,MOHANTY J,1
SIMMONS JA,MOHANTY J,1
SMID RN,MOHANTY J,1
SMITH DW,MOHANTY J,4
SMITH J,MOHANTY J,1
SOFFER G,MOHANTY J,1
SPADER PH,MOHANTY J,1
STROKER E,MOHANTY J,1
TERZI P,MOHANTY J,1
TODARIYA S,MOHANTY J,1
TRNKA J,MOHANTY J,2
TUCKETT J,MOHANTY J,1
VAN MAZIJK C,MOHANTY J,2
VANDEPITTE MM,MOHANTY J,1
VARGA PA,MOHANTY J,1
VECINO MC,MOHANTY J,1
VEDAPARAYANA G,MOHANTY J,1
WALSH PJ,MOHANTY J,1
WILLEMS K,MOHANTY J,1
WILTSCHE HA,MOHANTY J,1
YU H,MOHANTY J,1
ZAHAVI D,MOHANTY J,1
ZHOK A,MOHANTY J,1
ZIRION A,MOHANTY J,2
ZUIDERVAART L,MOHANTY J,1
ATKINS RK,MOHR C,1
BARKER JM,MOHR C,1
CARRUTHERS G,MOHR C,1
CHEUNG CF,MOHR J,1
DALISSIER M,MOHR J,1
LAMB AW,MOHR J,1
ANDERSON PS,MOI T,1
BJORK U,MOI T,1
BURKE MM,MOI T,1
CHANG TC,MOI T,1
DALY A,MOI T,1
GOLMAN E,MOI T,1
INCE K,MOI T,1
KOMEL AT,MOI T,1
MCMAHON J,MOI T,1
MCWEENY J,MOI T,1
MURPHY AV,MOI T,1
RUSSO MT,MOI T,1
SAENZ CL,MOI T,2
SHEPHERD A,MOI T,2
VAN LEEUWEN A,MOI T,1
YOUNG IM,MOI T,1
CERNICA V,MOINAT F,1
MALET PM,MOINAT F,1
ROKOEE R,MOINAT F,1
BUCHHEIM T,MOISO F,1
FERRINI C,MOISO F,1
SCHUBBACH A,MOISO F,1
ASMUTH C,MOJSISCH B,2
HLAVINKA P,MOKREJS A,1
JESIC M,MOKREJS A,1
DE JESUS P,MOL A,2
MORRIS KJ,MOL A,2
RIETVELD E,MOL A,1
SALIN A,MOL A,1
STONE DA,MOL A,1
BLAUBERG II,MOLCHANOV V,1
CHESTANOV RZ,MOLCHANOV V,1
DETISTOVA AS,MOLCHANOV V,1
DUKHAN IN,MOLCHANOV V,2
KARELOVA LB,MOLCHANOV V,1
KOLESNICHENKO YV,MOLCHANOV V,1
MAKUROVA AV,MOLCHANOV V,1
MICKESHINA LA,MOLCHANOV V,1
MOLCHANOV V,MOLCHANOV V,3
MOLCHANOV VI,MOLCHANOV V,2
NIKONENKO S,MOLCHANOV V,1
PROKHOROV AI,MOLCHANOV V,1
RYABUSHKINA TM,MOLCHANOV V,1
SAVIN A,MOLCHANOV V,1
SAVIN AE,MOLCHANOV V,1
SHIYAN AA,MOLCHANOV V,1
TREMBLAY F,MOLCHANOV V,1
UZUNOV N,MOLCHANOV V,1
ANGELOVA E,MOLDENHAUER E,1
BERTINO AC,MOLDENHAUER E,1
DE AQUINO JEF,MOLDENHAUER E,1
HOFFMANN TS,MOLDENHAUER E,1
AYDEDE M,MOLE C,1
JENNINGS CD,MOLE C,1
LATHAM N,MOLE C,1
PEREIRA F,MOLE C,1
SCHLICHT T,MOLE C,1
THALABARD E,MOLE C,1
BEN PAZI H,MOLE G,1
BERGO B,MOLE G,1
GLASS J,MOLE G,1
SAMARINA TS,MOLENDIJK A,2
TUCKETT J,MOLENDIJK A,1
DE GURBERT GP,MOLIERE,1
GIRAUD V,MOLIERE,1
EDIE JM,MOLINA F,1
GIER NF,MOLINA F,1
BOROBIA J,MOLINER M,1
FALCON LA,MOLINER M,1
CSEJTEI D,MOLINUEVO J,1
DE LANDAZURI CO,MOLINUEVO J,2
ILUNDAIN-AGURRUZA J,MOLINUEVO J,1
CIAUNICA A,MOLL H,1
FUCHS T,MOLL H,1
LEON F,MOLL H,1
MUSHOLT K,MOLL H,1
ZAHAVI D,MOLL H,1
KALISHA W,MOLLENHAUER K,1
SAEVI T,MOLLENHAUER K,2
FIMIANI F,MOLLER D,1
SIEROKA N,MOLLER D,1
HENRIKSEN MG,MOLLER P,2
SASS L,MOLLER P,2
STEPHENSEN H,MOLLER P,1
BERENPAS M,MOLLGAARD E,1
MARCHAL K,MOLLGAARD E,1
ZHANG EY,MOLLGAARD E,1
ADAMS Z,MOLLON J,2
SIMONITI V,MOLNAR G,1
TEXTOR M,MOLNAR G,1
WRIGHT B,MOLNAR G,1
GALLAGHER S,MOLNARSZAKACS I,1
JOLA C,MOLNARSZAKACS I,1
SCHIAVIO A,MOLNARSZAKACS I,1
JONKUS D,MOLOTOKIENE E,2
DELAHAYE E,MOLTMANN J,1
GUARDIOLA JG,MOLTMANN J,1
RIVERA J,MOLTMANN J,1
ROGGERO JL,MOLTMANN J,1
SIMUT R,MOLTMANN J,1
TERREBLANCHE SJ,MOLTMANN J,1
ECKSTRAND N,MONAHAN M,1
MONAHAN MJ,MONAHAN M,1
POZZONI I,MONDOLFO R,1
TUNON AH,MONDOLFO R,1
JACQUETTE D,MONDRIAN P,1
PROLE D,MONDRIAN P,1
SCHUFREIDER G,MONDRIAN P,1
GRIMWOOD T,MONDZAIN M,1
QUARANTA C,MONDZAIN M,1
KELLY FJ,MONETA G,1
MCCLUSKEY FB,MONETA G,1
LANDES DA,MONGIN O,1
VILLAVERDE MA,MONGIN O,1
BURTE DP,MONIERWILLIAMS M,1
KAPLAN S,MONIERWILLIAMS M,1
PORAT O,MONIERWILLIAMS M,1
PSKHU RV,MONIERWILLIAMS M,1
BAZ A,MONK R,1
BERAN O,MONK R,1
DEHNEL P,MONK R,1
FLOYD J,MONK R,1
MCMANUS D,MONK R,1
NOE RA,MONK R,1
PETRESCU A,MONK R,1
VRAHIMIS A,MONK R,2
FEIST R,MONNA A,1
HARTIMO M,MONNA A,1
BASSO E,MONOD J,1
CANNIZZARO S,MONOD J,1
FERON O,MONOD J,1
KUN W,MONOD J,1
PAINTER RM,MONOD J,1
PENA-GUZMAN DM,MONOD J,1
SCHNELL A,MONOD J,1
GUARDIOLA JG,MONSERRAT J,1
MONSERRAT J,MONSERRAT J,2
VILLARROEL PS,MONSERRAT J,1
DUPONT CY,MONSEU N,1
LAINE MJ,MONSEU N,1
MARCELO JH,MONSEU N,2
MONSEU N,MONSEU N,1
TERZI P,MONSEU N,1
VERGANI M,MONSEU N,1
LEASK I,MONTAG W,2
BECK O,MONTAGNA B,1
BLOCK N,MONTAGNA B,1
KORALUS P,MONTAGNA B,1
CIAUNICA A,MONTAGU A,1
RATCLIFFE M,MONTAGU A,1
SCARSO D,MONTAGU A,1
ANGELINO L,MONTAGUE E,2
BECK O,MONTAGUE M,1
BIANCHIN M,MONTAGUE M,1
BLACKMAN RD,MONTAGUE M,1
FORREST PV,MONTAGUE M,1
FURST M,MONTAGUE M,1
GOFF P,MONTAGUE M,1
GOW L,MONTAGUE M,1
KRIEGEL U,MONTAGUE M,1
MIHALIK J,MONTAGUE M,1
MITCHELL J,MONTAGUE M,2
MONTAGUE M,MONTAGUE M,4
NIIKAWA T,MONTAGUE M,1
PETERSON J,MONTAGUE M,1
ROUSSE BS,MONTAGUE M,1
SMITHIES D,MONTAGUE M,1
STRAWSON G,MONTAGUE M,1
TERONI F,MONTAGUE M,1
WALSH PJ,MONTAGUE M,2
YOSHIMI J,MONTAGUE M,1
HUTCHESON P,MONTAGUE R,1
PERUZZI A,MONTAGUE R,1
SEEBOHM TM,MONTAGUE R,1
CAREL H,MONTAIGNE M,1
GERARD V,MONTAIGNE M,1
HAAS A,MONTAIGNE M,1
MARQUEZ CM,MONTAIGNE M,1
MURCHADHA FO,MONTAIGNE M,1
SCHWITZGEBEL E,MONTAIGNE M,1
SIEROKA N,MONTAIGNE M,1
CECCHI D,MONTANI P,1
FEYLES M,MONTANI P,2
FALCON LA,MONTAVON A,2
BEHNKE EA,MONTAVONT A,1
CAMILLERI S,MONTAVONT A,1
DWYER DJ,MONTAVONT A,1
GARCIA EA,MONTAVONT A,1
HOFFDING S,MONTAVONT A,1
HUSSERL-ARCHIV LIN,MONTAVONT A,1
MENDOZA-CANALES R,MONTAVONT A,1
MICHEL B,MONTAVONT A,1
NAJERA MDI,MONTAVONT A,1
OSSWALD A,MONTAVONT A,1
OSSWALD AM,MONTAVONT A,2
POMMIER E,MONTAVONT A,1
SACRINI M,MONTAVONT A,1
SERBAN C,MONTAVONT A,1
SPAAK CV,MONTAVONT A,1
VECINO MC,MONTAVONT A,1
WALDENFELS B,MONTAVONT A,1
FISCHER FD,MONTEAGUDO C,1
PENARANDA MLP,MONTEAGUDO C,1
BOUCKAERT B,MONTEBELLO P,1
FORESTIER F,MONTEBELLO P,1
LAOUREUX S,MONTEBELLO P,1
RIQUIER C,MONTEBELLO P,1
RODRIGO P,MONTEBELLO P,2
SHORES C,MONTEBELLO P,1
DORATO M,MONTEMAYOR C,1
MIYAHARA K,MONTEMAYOR C,1
MONTEMAYOR C,MONTEMAYOR C,1
PEREIRA F,MONTEMAYOR C,1
ARANYOSI I,MONTERO B,1
BERGAMIN JA,MONTERO B,2
BURCH M,MONTERO B,1
BUSKELL A,MONTERO B,1
CAPSTICK M,MONTERO B,1
CONAILL DO,MONTERO B,1
GALLAGHER S,MONTERO B,2
GOBET F,MONTERO B,1
HE J,MONTERO B,1
HOFFDING S,MONTERO B,2
HOLMAN EL,MONTERO B,1
MAGRI E,MONTERO B,1
MCCLELLAND T,MONTERO B,1
SALICE A,MONTERO B,1
SCHWITZGEBEL E,MONTERO B,1
SUAREZ D,MONTERO B,1
THOMPSON E,MONTERO B,1
TONER J,MONTERO B,1
CONILL J,MONTERO F,1
ESCUDERO JA,MONTERO F,2
POZO AG,MONTERO F,1
TEBAR RB,MONTERO F,1
FISCHER FD,MONTERO M,1
REVERTER-BANON S,MONTERO M,1
SAN MARTIN J,MONTERO M,1
VENTURA JM,MONTESO J,2
BEATON M,MONTI M,1
CHIEREGHIN F,MONTI M,1
DE NATOLE D,MONTI M,1
LANE T,MONTI M,1
HORGAN T,MONTMARQUET J,2
AGUIRRE-GARCIA JC,MONTON B,1
ROWBOTTOM DP,MONTON B,1
DUQUE JCM,MONTOYA J,1
RUIZ-MIRAZO K,MONTOYA J,1
CORAZZA O,MOODY R,1
HESS G,MOODY R,1
GRUNER S,MOOG W,1
SORENSEN A,MOOG W,1
BERGONZONI C,MOONEY T,1
DOYON M,MOONEY T,2
INVERSO H,MOONEY T,1
JACKSON GB,MOONEY T,1
MAGRI E,MOONEY T,1
MOONEY T,MOONEY T,1
SAN MARTIN J,MOONEY T,1
SMYTH B,MOONEY T,1
VAN MAZIJK C,MOONEY T,2
ALLEN P,MOORE A,1
BAIASU R,MOORE A,1
BENNETT-HUNTER G,MOORE A,2
BRAMBLE B,MOORE A,1
BROUWERS VP,MOORE A,1
GARDNER S,MOORE A,1
MCDANIEL K,MOORE A,1
TERZI P,MOORE A,1
WARKOCKI W,MOORE A,1
WRATHALL MA,MOORE A,1
BECK O,MOORE B,1
SKILLEN A,MOORE B,1
BADER O,MOORE C,1
DE BRUIN LC,MOORE C,1
FUCHS T,MOORE C,1
GANSON T,MOORE C,1
MARCUS JT,MOORE C,1
SKRZYPULEC B,MOORE C,1
ALVIS JW,MOORE G,1
AMATUCCI M,MOORE G,1
AUDI R,MOORE G,1
AYDEDE M,MOORE G,1
BABICH B,MOORE G,1
BAZ A,MOORE G,1
BENBAJI H,MOORE G,1
BESSEMANS C,MOORE G,2
BLOCK N,MOORE G,1
DEERY O,MOORE G,1
DULCI P,MOORE G,2
ELSBY C,MOORE G,1
ENDRES T,MOORE G,1
FASCHING W,MOORE G,1
GARRERA-TOLBERT N,MOORE G,1
GOMES A,MOORE G,2
GRATTAN-GUINNESS I,MOORE G,1
GREGORY D,MOORE G,1
GUPTA A,MOORE G,1
HELLIE B,MOORE G,2
HENRIKSEN MG,MOORE G,1
